gene1,gene2
ENSG00000164919,ENSG00000150961
ENSG00000164919,ENSG00000124571
ENSG00000164919,ENSG00000175600
ENSG00000164924,ENSG00000068394
ENSG00000164924,ENSG00000198807
ENSG00000164930,ENSG00000168781
ENSG00000164930,ENSG00000205744
ENSG00000164930,ENSG00000099203
ENSG00000164934,ENSG00000140945
ENSG00000164934,ENSG00000242372
ENSG00000164934,ENSG00000032742
ENSG00000164934,ENSG00000105650
ENSG00000164934,ENSG00000198728
ENSG00000164934,ENSG00000204449
ENSG00000164934,ENSG00000186862
ENSG00000164938,ENSG00000011201
ENSG00000164938,ENSG00000163421
ENSG00000164938,ENSG00000143125
ENSG00000164944,ENSG00000075131
ENSG00000164951,ENSG00000100441
ENSG00000164975,ENSG00000101407
ENSG00000164975,ENSG00000164068
ENSG00000164978,ENSG00000115705
ENSG00000164978,ENSG00000165409
ENSG00000164978,ENSG00000009765
ENSG00000164978,ENSG00000054282
ENSG00000164978,ENSG00000173848
ENSG00000164978,ENSG00000060762
ENSG00000164978,ENSG00000042832
ENSG00000164978,ENSG00000091137
ENSG00000164985,ENSG00000102144
ENSG00000164985,ENSG00000105220
ENSG00000164985,ENSG00000172331
ENSG00000164985,ENSG00000049239
ENSG00000164985,ENSG00000160211
ENSG00000164985,ENSG00000109107
ENSG00000164985,ENSG00000151005
ENSG00000164985,ENSG00000177156
ENSG00000164985,ENSG00000136872
ENSG00000164985,ENSG00000007350
ENSG00000164985,ENSG00000163931
ENSG00000164985,ENSG00000111640
ENSG00000164985,ENSG00000111669
ENSG00000164985,ENSG00000149925
ENSG00000164985,ENSG00000170950
ENSG00000165006,ENSG00000198429
ENSG00000165025,ENSG00000150672
ENSG00000165025,ENSG00000006652
ENSG00000165025,ENSG00000108590
ENSG00000165025,ENSG00000092421
ENSG00000165025,ENSG00000123095
ENSG00000165025,ENSG00000170037
ENSG00000165030,ENSG00000100836
ENSG00000165059,ENSG00000226761
ENSG00000165059,ENSG00000214706
ENSG00000165059,ENSG00000105700
ENSG00000165059,ENSG00000010165
ENSG00000165059,ENSG00000168802
ENSG00000165059,ENSG00000139352
ENSG00000165059,ENSG00000175324
ENSG00000165059,ENSG00000116095
ENSG00000165059,ENSG00000135900
ENSG00000165059,ENSG00000068394
ENSG00000165059,ENSG00000068078
ENSG00000165059,ENSG00000103310
ENSG00000165060,ENSG00000153071
ENSG00000165060,ENSG00000214013
ENSG00000165092,ENSG00000156304
ENSG00000165092,ENSG00000153820
ENSG00000165092,ENSG00000079112
ENSG00000165092,ENSG00000088926
ENSG00000165102,ENSG00000122778
ENSG00000165119,ENSG00000104529
ENSG00000165119,ENSG00000173269
ENSG00000165140,ENSG00000114446
ENSG00000165168,ENSG00000175324
ENSG00000165168,ENSG00000100060
ENSG00000165168,ENSG00000069493
ENSG00000165168,ENSG00000182890
ENSG00000165168,ENSG00000242110
ENSG00000165195,ENSG00000113569
ENSG00000165195,ENSG00000174501
ENSG00000165195,ENSG00000164066
ENSG00000165246,ENSG00000135336
ENSG00000165264,ENSG00000150961
ENSG00000165264,ENSG00000124571
ENSG00000165264,ENSG00000167080
ENSG00000165271,ENSG00000204449
ENSG00000165271,ENSG00000186862
ENSG00000165271,ENSG00000198728
ENSG00000165271,ENSG00000140009
ENSG00000165271,ENSG00000242372
ENSG00000165271,ENSG00000147437
ENSG00000165271,ENSG00000140945
ENSG00000165280,ENSG00000148773
ENSG00000165280,ENSG00000068394
ENSG00000165280,ENSG00000118600
ENSG00000165282,ENSG00000093000
ENSG00000165282,ENSG00000124302
ENSG00000165304,ENSG00000108679
ENSG00000165304,ENSG00000141646
ENSG00000165312,ENSG00000163914
ENSG00000165312,ENSG00000129221
ENSG00000165312,ENSG00000109047
ENSG00000165312,ENSG00000278570
ENSG00000165312,ENSG00000129535
ENSG00000165312,ENSG00000163635
ENSG00000165322,ENSG00000116761
ENSG00000165322,ENSG00000130816
ENSG00000165322,ENSG00000137944
ENSG00000165322,ENSG00000116984
ENSG00000165322,ENSG00000145692
ENSG00000165322,ENSG00000168710
ENSG00000165322,ENSG00000158467
ENSG00000165322,ENSG00000171097
ENSG00000165322,ENSG00000160200
ENSG00000165322,ENSG00000132840
ENSG00000165322,ENSG00000119772
ENSG00000165322,ENSG00000088305
ENSG00000165389,ENSG00000186198
ENSG00000165392,ENSG00000081853
ENSG00000165409,ENSG00000119535
ENSG00000165409,ENSG00000170458
ENSG00000165409,ENSG00000119772
ENSG00000165409,ENSG00000137265
ENSG00000165409,ENSG00000162367
ENSG00000165409,ENSG00000182578
ENSG00000165409,ENSG00000100393
ENSG00000165409,ENSG00000164978
ENSG00000165409,ENSG00000177606
ENSG00000165409,ENSG00000131759
ENSG00000165409,ENSG00000160255
ENSG00000165409,ENSG00000170345
ENSG00000165409,ENSG00000079102
ENSG00000165409,ENSG00000153975
ENSG00000165409,ENSG00000169896
ENSG00000165409,ENSG00000125347
ENSG00000165409,ENSG00000140968
ENSG00000165409,ENSG00000122025
ENSG00000165409,ENSG00000102145
ENSG00000165409,ENSG00000140464
ENSG00000165409,ENSG00000245848
ENSG00000165409,ENSG00000179348
ENSG00000165409,ENSG00000118513
ENSG00000165409,ENSG00000159216
ENSG00000165409,ENSG00000168769
ENSG00000165409,ENSG00000011600
ENSG00000165409,ENSG00000187098
ENSG00000165409,ENSG00000150337
ENSG00000165410,ENSG00000213218
ENSG00000165410,ENSG00000163029
ENSG00000165416,ENSG00000137815
ENSG00000165417,ENSG00000198176
ENSG00000165417,ENSG00000147065
ENSG00000165417,ENSG00000065054
ENSG00000165434,ENSG00000101782
ENSG00000165434,ENSG00000064651
ENSG00000165434,ENSG00000183733
ENSG00000165458,ENSG00000130876
ENSG00000165458,ENSG00000170037
ENSG00000165474,ENSG00000129295
ENSG00000165494,ENSG00000133121
ENSG00000165494,ENSG00000110448
ENSG00000165494,ENSG00000184916
ENSG00000165496,ENSG00000149557
ENSG00000165496,ENSG00000198728
ENSG00000165496,ENSG00000105205
ENSG00000165496,ENSG00000182768
ENSG00000165496,ENSG00000188393
ENSG00000165501,ENSG00000032742
ENSG00000165501,ENSG00000118965
ENSG00000165502,ENSG00000188393
ENSG00000165502,ENSG00000198728
ENSG00000165502,ENSG00000188089
ENSG00000165502,ENSG00000182768
ENSG00000165506,ENSG00000250644
ENSG00000165506,ENSG00000141161
ENSG00000165516,ENSG00000032742
ENSG00000165516,ENSG00000134780
ENSG00000165527,ENSG00000138442
ENSG00000165556,ENSG00000164163
ENSG00000165556,ENSG00000072315
ENSG00000165572,ENSG00000234602
ENSG00000165572,ENSG00000160188
ENSG00000165572,ENSG00000032742
ENSG00000165617,ENSG00000099203
ENSG00000165629,ENSG00000122376
ENSG00000165629,ENSG00000150961
ENSG00000165629,ENSG00000066651
ENSG00000165629,ENSG00000154016
ENSG00000165632,ENSG00000147065
ENSG00000165632,ENSG00000198176
ENSG00000165637,ENSG00000129460
ENSG00000165643,ENSG00000170615
ENSG00000165646,ENSG00000130707
ENSG00000165646,ENSG00000179348
ENSG00000165672,ENSG00000104812
ENSG00000165684,ENSG00000164068
ENSG00000165684,ENSG00000101407
ENSG00000165688,ENSG00000150961
ENSG00000165698,ENSG00000173039
ENSG00000165698,ENSG00000077150
ENSG00000165698,ENSG00000100906
ENSG00000165698,ENSG00000104825
ENSG00000165698,ENSG00000213341
ENSG00000165698,ENSG00000109320
ENSG00000165698,ENSG00000006062
ENSG00000165698,ENSG00000146232
ENSG00000165698,ENSG00000069399
ENSG00000165698,ENSG00000162924
ENSG00000165698,ENSG00000101017
ENSG00000165699,ENSG00000175324
ENSG00000165699,ENSG00000198807
ENSG00000165699,ENSG00000198963
ENSG00000165699,ENSG00000109061
ENSG00000165699,ENSG00000214706
ENSG00000165731,ENSG00000134640
ENSG00000165731,ENSG00000168412
ENSG00000165733,ENSG00000147437
ENSG00000165733,ENSG00000285053
ENSG00000165733,ENSG00000141556
ENSG00000165733,ENSG00000157593
ENSG00000165733,ENSG00000186862
ENSG00000165733,ENSG00000198728
ENSG00000165733,ENSG00000140945
ENSG00000165733,ENSG00000242372
ENSG00000165733,ENSG00000204449
ENSG00000165782,ENSG00000164344
ENSG00000165782,ENSG00000170037
ENSG00000165792,ENSG00000129083
ENSG00000165792,ENSG00000134326
ENSG00000165806,ENSG00000184207
ENSG00000165806,ENSG00000122550
ENSG00000165819,ENSG00000075131
ENSG00000165832,ENSG00000255823
ENSG00000165832,ENSG00000215021
ENSG00000165841,ENSG00000087008
ENSG00000165841,ENSG00000106689
ENSG00000165841,ENSG00000153820
ENSG00000165841,ENSG00000213221
ENSG00000165879,ENSG00000099203
ENSG00000165891,ENSG00000157404
ENSG00000165916,ENSG00000138435
ENSG00000165916,ENSG00000126777
ENSG00000165916,ENSG00000121351
ENSG00000165916,ENSG00000186642
ENSG00000165916,ENSG00000164597
ENSG00000165916,ENSG00000160688
ENSG00000165916,ENSG00000102158
ENSG00000165916,ENSG00000113594
ENSG00000165916,ENSG00000197043
ENSG00000165934,ENSG00000110448
ENSG00000165934,ENSG00000184916
ENSG00000165943,ENSG00000277258
ENSG00000165943,ENSG00000269897
ENSG00000165943,ENSG00000152234
ENSG00000165943,ENSG00000110955
ENSG00000165943,ENSG00000204227
ENSG00000165943,ENSG00000108468
ENSG00000165943,ENSG00000169021
ENSG00000165943,ENSG00000168283
ENSG00000165996,ENSG00000167508
ENSG00000166035,ENSG00000004399
ENSG00000166035,ENSG00000145414
ENSG00000166035,ENSG00000229117
ENSG00000166135,ENSG00000146085
ENSG00000166136,ENSG00000146648
ENSG00000166136,ENSG00000138798
ENSG00000166136,ENSG00000077782
ENSG00000166136,ENSG00000142798
ENSG00000166136,ENSG00000133116
ENSG00000166136,ENSG00000118972
ENSG00000166136,ENSG00000160867
ENSG00000166136,ENSG00000011465
ENSG00000166136,ENSG00000167080
ENSG00000166136,ENSG00000128052
ENSG00000166136,ENSG00000124571
ENSG00000166136,ENSG00000037280
ENSG00000166136,ENSG00000066468
ENSG00000166136,ENSG00000068078
ENSG00000166136,ENSG00000122376
ENSG00000166136,ENSG00000137440
ENSG00000166136,ENSG00000134962
ENSG00000166136,ENSG00000150961
ENSG00000166145,ENSG00000101361
ENSG00000166147,ENSG00000116455
ENSG00000166147,ENSG00000102349
ENSG00000166147,ENSG00000124383
ENSG00000166148,ENSG00000113328
ENSG00000166148,ENSG00000131966
ENSG00000166164,ENSG00000089053
ENSG00000166165,ENSG00000101017
ENSG00000166166,ENSG00000147955
ENSG00000166167,ENSG00000068078
ENSG00000166167,ENSG00000125266
ENSG00000166167,ENSG00000167671
ENSG00000166167,ENSG00000108590
ENSG00000166167,ENSG00000103310
ENSG00000166167,ENSG00000226761
ENSG00000166167,ENSG00000032742
ENSG00000166170,ENSG00000081692
ENSG00000166192,ENSG00000214013
ENSG00000166197,ENSG00000255823
ENSG00000166197,ENSG00000242372
ENSG00000166199,ENSG00000240771
ENSG00000166200,ENSG00000032742
ENSG00000166225,ENSG00000184724
ENSG00000166226,ENSG00000046604
ENSG00000166226,ENSG00000198963
ENSG00000166226,ENSG00000109061
ENSG00000166226,ENSG00000172380
ENSG00000166233,ENSG00000032742
ENSG00000166233,ENSG00000105650
ENSG00000166260,ENSG00000111537
ENSG00000166263,ENSG00000005844
ENSG00000166266,ENSG00000032742
ENSG00000166275,ENSG00000169297
ENSG00000166275,ENSG00000181449
ENSG00000166275,ENSG00000147596
ENSG00000166275,ENSG00000131914
ENSG00000166275,ENSG00000119715
ENSG00000166275,ENSG00000204531
ENSG00000166275,ENSG00000103449
ENSG00000166275,ENSG00000111704
ENSG00000166275,ENSG00000162521
ENSG00000166295,ENSG00000125266
ENSG00000166311,ENSG00000143365
ENSG00000166311,ENSG00000198917
ENSG00000166313,ENSG00000204351
ENSG00000166333,ENSG00000170037
ENSG00000166333,ENSG00000054356
ENSG00000166337,ENSG00000102100
ENSG00000166337,ENSG00000198176
ENSG00000166337,ENSG00000147065
ENSG00000166391,ENSG00000114021
ENSG00000166391,ENSG00000129219
ENSG00000166391,ENSG00000128340
ENSG00000166391,ENSG00000116903
ENSG00000166391,ENSG00000090989
ENSG00000166391,ENSG00000050748
ENSG00000166391,ENSG00000145715
ENSG00000166391,ENSG00000196924
ENSG00000166391,ENSG00000075651
ENSG00000166391,ENSG00000100603
ENSG00000166391,ENSG00000237441
ENSG00000166391,ENSG00000067560
ENSG00000166391,ENSG00000017797
ENSG00000166391,ENSG00000070367
ENSG00000166391,ENSG00000107643
ENSG00000166391,ENSG00000143344
ENSG00000166391,ENSG00000112685
ENSG00000166391,ENSG00000160271
ENSG00000166391,ENSG00000144118
ENSG00000166391,ENSG00000169750
ENSG00000166391,ENSG00000131558
ENSG00000166394,ENSG00000135622
ENSG00000166411,ENSG00000214013
ENSG00000166411,ENSG00000154016
ENSG00000166411,ENSG00000132356
ENSG00000166428,ENSG00000177463
ENSG00000166441,ENSG00000149557
ENSG00000166441,ENSG00000198728
ENSG00000166441,ENSG00000188393
ENSG00000166441,ENSG00000188089
ENSG00000166441,ENSG00000182768
ENSG00000166441,ENSG00000105205
ENSG00000166451,ENSG00000118997
ENSG00000166477,ENSG00000224877
ENSG00000166477,ENSG00000005022
ENSG00000166477,ENSG00000198176
ENSG00000166477,ENSG00000147065
ENSG00000166477,ENSG00000167850
ENSG00000166484,ENSG00000036257
ENSG00000166501,ENSG00000151687
ENSG00000166501,ENSG00000172380
ENSG00000166501,ENSG00000175324
ENSG00000166508,ENSG00000184260
ENSG00000166508,ENSG00000118965
ENSG00000166508,ENSG00000146094
ENSG00000166508,ENSG00000157404
ENSG00000166598,ENSG00000163202
ENSG00000166598,ENSG00000198963
ENSG00000166598,ENSG00000186197
ENSG00000166598,ENSG00000104320
ENSG00000166670,ENSG00000137707
ENSG00000166681,ENSG00000160349
ENSG00000166736,ENSG00000115486
ENSG00000166736,ENSG00000110799
ENSG00000166736,ENSG00000180210
ENSG00000166736,ENSG00000126218
ENSG00000166736,ENSG00000254709
ENSG00000166736,ENSG00000057593
ENSG00000166736,ENSG00000185010
ENSG00000166736,ENSG00000117525
ENSG00000166736,ENSG00000117601
ENSG00000166736,ENSG00000088926
ENSG00000166741,ENSG00000242110
ENSG00000166741,ENSG00000164047
ENSG00000166741,ENSG00000151687
ENSG00000166741,ENSG00000171791
ENSG00000166741,ENSG00000171552
ENSG00000166741,ENSG00000015475
ENSG00000166741,ENSG00000147697
ENSG00000166813,ENSG00000103310
ENSG00000166821,ENSG00000133661
ENSG00000166821,ENSG00000101901
ENSG00000166825,ENSG00000118985
ENSG00000166825,ENSG00000078668
ENSG00000166840,ENSG00000102100
ENSG00000166847,ENSG00000107859
ENSG00000166851,ENSG00000125266
ENSG00000166851,ENSG00000099203
ENSG00000166851,ENSG00000141646
ENSG00000166862,ENSG00000129055
ENSG00000166887,ENSG00000160282
ENSG00000166887,ENSG00000203747
ENSG00000166888,ENSG00000275700
ENSG00000166896,ENSG00000111087
ENSG00000166900,ENSG00000158528
ENSG00000166900,ENSG00000116641
ENSG00000166900,ENSG00000172023
ENSG00000166900,ENSG00000160282
ENSG00000166902,ENSG00000090402
ENSG00000166902,ENSG00000129083
ENSG00000166902,ENSG00000169855
ENSG00000166902,ENSG00000272398
ENSG00000166902,ENSG00000184697
ENSG00000166902,ENSG00000134326
ENSG00000166908,ENSG00000170037
ENSG00000166908,ENSG00000054356
ENSG00000166913,ENSG00000198807
ENSG00000166913,ENSG00000068394
ENSG00000166922,ENSG00000143185
ENSG00000166926,ENSG00000111596
ENSG00000166938,ENSG00000095637
ENSG00000166949,ENSG00000101336
ENSG00000166949,ENSG00000104529
ENSG00000166949,ENSG00000032742
ENSG00000166949,ENSG00000175324
ENSG00000166949,ENSG00000081692
ENSG00000166963,ENSG00000116095
ENSG00000166986,ENSG00000122783
ENSG00000166986,ENSG00000057252
ENSG00000167005,ENSG00000075131
ENSG00000167005,ENSG00000133121
ENSG00000167005,ENSG00000110448
ENSG00000167080,ENSG00000140740
ENSG00000167080,ENSG00000147123
ENSG00000167080,ENSG00000184076
ENSG00000167080,ENSG00000090266
ENSG00000167080,ENSG00000170906
ENSG00000167080,ENSG00000004779
ENSG00000167080,ENSG00000140990
ENSG00000167080,ENSG00000119421
ENSG00000167080,ENSG00000156467
ENSG00000167080,ENSG00000179091
ENSG00000167080,ENSG00000259112
ENSG00000167080,ENSG00000278803
ENSG00000167080,ENSG00000267855
ENSG00000167080,ENSG00000164182
ENSG00000167080,ENSG00000178741
ENSG00000167080,ENSG00000136521
ENSG00000167080,ENSG00000267740
ENSG00000167080,ENSG00000156885
ENSG00000167080,ENSG00000147684
ENSG00000167080,ENSG00000164258
ENSG00000167080,ENSG00000178057
ENSG00000167080,ENSG00000083093
ENSG00000167080,ENSG00000145494
ENSG00000167080,ENSG00000160194
ENSG00000167080,ENSG00000023228
ENSG00000167080,ENSG00000128609
ENSG00000167080,ENSG00000184983
ENSG00000167080,ENSG00000173660
ENSG00000167080,ENSG00000164405
ENSG00000167080,ENSG00000178127
ENSG00000167080,ENSG00000131495
ENSG00000167080,ENSG00000189043
ENSG00000167080,ENSG00000131143
ENSG00000167080,ENSG00000255639
ENSG00000167080,ENSG00000186010
ENSG00000167080,ENSG00000137806
ENSG00000167080,ENSG00000139180
ENSG00000167080,ENSG00000065518
ENSG00000167080,ENSG00000169020
ENSG00000167080,ENSG00000099624
ENSG00000167080,ENSG00000109390
ENSG00000167080,ENSG00000010256
ENSG00000167080,ENSG00000130414
ENSG00000167080,ENSG00000131174
ENSG00000167080,ENSG00000183648
ENSG00000167080,ENSG00000213619
ENSG00000167080,ENSG00000127184
ENSG00000167080,ENSG00000127540
ENSG00000167080,ENSG00000110717
ENSG00000167080,ENSG00000165264
ENSG00000167080,ENSG00000135940
ENSG00000167080,ENSG00000119013
ENSG00000167080,ENSG00000184752
ENSG00000167080,ENSG00000126267
ENSG00000167080,ENSG00000174886
ENSG00000167080,ENSG00000160953
ENSG00000167080,ENSG00000167792
ENSG00000167080,ENSG00000233954
ENSG00000167080,ENSG00000168653
ENSG00000167080,ENSG00000158864
ENSG00000167080,ENSG00000166136
ENSG00000167080,ENSG00000115286
ENSG00000167080,ENSG00000151366
ENSG00000167080,ENSG00000125356
ENSG00000167080,ENSG00000157502
ENSG00000167080,ENSG00000169021
ENSG00000167083,ENSG00000276903
ENSG00000167088,ENSG00000170293
ENSG00000167088,ENSG00000171169
ENSG00000167088,ENSG00000137077
ENSG00000167088,ENSG00000170340
ENSG00000167088,ENSG00000137942
ENSG00000167088,ENSG00000144802
ENSG00000167088,ENSG00000135441
ENSG00000167110,ENSG00000152253
ENSG00000167112,ENSG00000255823
ENSG00000167165,ENSG00000153820
ENSG00000167165,ENSG00000173991
ENSG00000167165,ENSG00000254997
ENSG00000167193,ENSG00000170037
ENSG00000167196,ENSG00000068078
ENSG00000167207,ENSG00000163202
ENSG00000167207,ENSG00000137815
ENSG00000167216,ENSG00000164597
ENSG00000167244,ENSG00000114019
ENSG00000167258,ENSG00000067113
ENSG00000167272,ENSG00000103319
ENSG00000167272,ENSG00000163348
ENSG00000167283,ENSG00000122376
ENSG00000167286,ENSG00000123095
ENSG00000167286,ENSG00000108590
ENSG00000167306,ENSG00000102239
ENSG00000167315,ENSG00000103319
ENSG00000167315,ENSG00000095564
ENSG00000167325,ENSG00000118965
ENSG00000167393,ENSG00000157404
ENSG00000167393,ENSG00000172380
ENSG00000167397,ENSG00000106689
ENSG00000167419,ENSG00000003400
ENSG00000167419,ENSG00000204209
ENSG00000167419,ENSG00000263528
ENSG00000167419,ENSG00000232810
ENSG00000167419,ENSG00000168040
ENSG00000167419,ENSG00000197122
ENSG00000167419,ENSG00000269335
ENSG00000167419,ENSG00000156735
ENSG00000167419,ENSG00000136560
ENSG00000167419,ENSG00000035681
ENSG00000167419,ENSG00000160712
ENSG00000167419,ENSG00000179526
ENSG00000167419,ENSG00000136869
ENSG00000167419,ENSG00000056558
ENSG00000167419,ENSG00000101017
ENSG00000167419,ENSG00000213341
ENSG00000167419,ENSG00000135002
ENSG00000167419,ENSG00000125826
ENSG00000167419,ENSG00000158480
ENSG00000167419,ENSG00000111537
ENSG00000167419,ENSG00000115594
ENSG00000167419,ENSG00000121858
ENSG00000167419,ENSG00000115317
ENSG00000167419,ENSG00000092098
ENSG00000167419,ENSG00000136244
ENSG00000167419,ENSG00000055208
ENSG00000167419,ENSG00000007952
ENSG00000167419,ENSG00000168884
ENSG00000167419,ENSG00000028137
ENSG00000167419,ENSG00000136634
ENSG00000167419,ENSG00000175104
ENSG00000167419,ENSG00000102871
ENSG00000167419,ENSG00000117560
ENSG00000167419,ENSG00000137275
ENSG00000167419,ENSG00000226979
ENSG00000167419,ENSG00000135341
ENSG00000167419,ENSG00000082512
ENSG00000167419,ENSG00000183735
ENSG00000167419,ENSG00000026103
ENSG00000167419,ENSG00000083799
ENSG00000167419,ENSG00000131323
ENSG00000167419,ENSG00000118503
ENSG00000167419,ENSG00000104689
ENSG00000167419,ENSG00000023445
ENSG00000167419,ENSG00000125538
ENSG00000167419,ENSG00000115008
ENSG00000167419,ENSG00000145901
ENSG00000167419,ENSG00000104365
ENSG00000167419,ENSG00000127191
ENSG00000167419,ENSG00000129465
ENSG00000167419,ENSG00000110330
ENSG00000167419,ENSG00000064012
ENSG00000167468,ENSG00000164430
ENSG00000167468,ENSG00000269190
ENSG00000167508,ENSG00000165996
ENSG00000167508,ENSG00000119673
ENSG00000167508,ENSG00000177465
ENSG00000167508,ENSG00000149485
ENSG00000167508,ENSG00000170522
ENSG00000167508,ENSG00000184227
ENSG00000167508,ENSG00000188921
ENSG00000167508,ENSG00000074696
ENSG00000167508,ENSG00000206527
ENSG00000167508,ENSG00000197774
ENSG00000167508,ENSG00000196407
ENSG00000167508,ENSG00000118402
ENSG00000167508,ENSG00000197977
ENSG00000167508,ENSG00000099194
ENSG00000167508,ENSG00000149084
ENSG00000167508,ENSG00000097021
ENSG00000167508,ENSG00000159445
ENSG00000167508,ENSG00000145284
ENSG00000167508,ENSG00000164010
ENSG00000167513,ENSG00000118965
ENSG00000167513,ENSG00000157404
ENSG00000167513,ENSG00000146094
ENSG00000167515,ENSG00000087303
ENSG00000167526,ENSG00000129083
ENSG00000167526,ENSG00000105205
ENSG00000167526,ENSG00000182768
ENSG00000167526,ENSG00000149557
ENSG00000167526,ENSG00000198728
ENSG00000167526,ENSG00000188393
ENSG00000167526,ENSG00000188089
ENSG00000167535,ENSG00000088002
ENSG00000167535,ENSG00000129055
